Distance_(microns),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
,,237.455,120.950
,,237.891,118.162
,,238.327,115.379
,,238.764,112.604
,,239.201,109.841
,,239.637,107.092
,,240.073,104.360
,,240.510,101.647
,,240.946,98.957
,,241.383,96.291
,,241.819,93.652
,,242.256,91.041
,,242.692,88.462
,,243.129,85.917
,,243.565,83.405
,,244.002,80.931
,,244.438,78.495
,,244.875,76.099
,,245.311,73.744
,,245.748,71.431
,,246.184,69.162
,,246.621,66.937
,,247.057,64.758
,,247.494,62.626
,,247.930,60.540
,,248.367,58.502
,,248.803,56.512
,,249.240,54.571
,,249.676,52.679
,,250.113,50.836
,,250.549,49.042
,,250.986,47.297
,,251.422,45.601
,,251.859,43.954
,,252.295,42.357
,,252.732,40.807
,,253.168,39.306
,,253.605,37.853
,,254.041,36.447
,,254.478,35.087
,,254.914,33.774
,,255.351,32.506
,,255.787,31.283
,,256.224,30.104
,,256.660,28.968
,,257.097,27.875
,,257.533,26.823
,,257.970,25.812
,,258.406,24.841
,,258.843,23.908
,,259.279,23.014
,,259.716,22.157
,,260.152,21.336
,,260.589,20.550
,,261.025,19.798
,,261.462,19.079
,,261.898,18.392
,,262.335,17.737
,,262.771,17.111
,,263.208,16.515
,,263.644,15.947
,,264.081,15.406
,,264.517,14.891
,,264.954,14.402
,,265.390,13.937
,,265.827,13.496
,,266.263,13.077
,,266.700,12.680
,,267.136,12.303
,,267.573,11.947
,,268.009,11.609
,,268.446,11.290
,,268.882,10.988
,,269.319,10.703
,,269.755,10.434
,,270.192,10.181
,,270.628,9.941
,,271.065,9.716
,,271.501,9.504
,,271.938,9.304
,,272.374,9.116
,,272.811,8.940
,,273.247,8.774
,,273.684,8.619
,,274.120,8.473
,,274.557,8.336
,,274.993,8.208
,,275.430,8.088
,,275.866,7.976
,,276.303,7.871
,,276.739,7.773
,,277.176,7.682
,,277.612,7.596
,,278.049,7.517
,,278.485,7.443
,,278.922,7.374
,,279.358,7.309
,,279.795,7.249
,,280.231,7.194
,,280.668,7.142
,,281.104,7.094
,,281.541,7.050
,,281.977,7.008
,,282.414,6.970
,,282.850,6.935
,,283.287,6.902
,,283.723,6.871
,,284.160,6.843
,,284.596,6.817
,,285.033,6.794
,,285.469,6.771
,,285.906,6.751
,,286.342,6.732
,,286.779,6.715
,,287.215,6.699
,,287.652,6.685
,,288.088,6.671
,,288.525,6.659
,,288.961,6.647
,,289.398,6.637
,,289.834,6.627
,,290.271,6.619
,,290.707,6.611
,,291.144,6.603
,,291.580,6.597
,,292.017,6.590
,,292.453,6.585
,,292.890,6.580
,,293.326,6.575
,,293.763,6.571
,,294.199,6.567
,,294.636,6.563
,,295.072,6.560
,,295.509,6.557
,,295.945,6.555
,,296.382,6.552
,,296.818,6.550
,,297.255,6.548
,,297.691,6.546
,,298.128,6.544
,,298.564,6.543
,,299.001,6.542
,,299.437,6.540
,,299.874,6.539
,,300.310,6.538
,,300.747,6.537
,,301.183,6.537
,,301.620,6.536
,,302.056,6.535
,,302.493,6.535
,,302.929,6.534
,,303.366,6.534
,,303.802,6.533
,,304.239,6.533
,,304.675,6.532
,,305.112,6.532
,,305.548,6.532
,,305.985,6.532
,,306.421,6.531
,,306.858,6.531
,,307.294,6.531
,,307.731,6.531
,,308.167,6.531
,,308.604,6.530
,,309.040,6.530
,,309.477,6.530
,,309.913,6.530
,,310.350,6.530
,,310.786,6.530
,,311.223,6.530
,,311.659,6.530
,,312.096,6.530
,,312.532,6.530
,,312.969,6.530
,,313.405,6.530
,,313.842,6.530
,,314.278,6.530
,,314.715,6.530
,,315.151,6.530
,,315.588,6.530
,,316.024,6.530
,,316.461,6.530
,,316.897,6.530
,,317.333,6.530
,,317.770,6.530
,,318.207,6.530
,,318.643,6.529
,,319.079,6.529
,,319.516,6.529
,,319.952,6.529
,,320.389,6.529
,,320.825,6.529
,,321.262,6.529
,,321.698,6.529
,,322.135,6.529
,,322.571,6.529
,,323.008,6.529
,,323.444,6.529
,,323.881,6.529
,,324.317,6.529
,,324.754,6.529
,,325.190,6.529
,,325.627,6.529
,,326.063,6.529
,,326.500,6.529
,,326.936,6.529
,,327.373,6.529
,,327.809,6.529
,,328.246,6.529
,,328.682,6.529
,,329.119,6.529
,,329.555,6.529
,,329.992,6.529
,,330.428,6.529
,,330.865,6.529
,,331.301,6.529
,,331.738,6.529
,,332.174,6.529
,,332.611,6.529
,,333.047,6.529
,,333.484,6.529
,,333.920,6.529
,,334.357,6.529
,,334.793,6.529
,,335.230,6.529
,,335.666,6.529
,,336.103,6.529
,,336.539,6.529
,,336.976,6.529
,,337.412,6.529
,,337.849,6.529
,,338.285,6.529
,,338.722,6.529
,,339.158,6.529
,,339.595,6.529
,,340.031,6.529
,,340.468,6.529
,,340.904,6.529
,,341.341,6.529
,,341.777,6.529
,,342.214,6.529
,,342.650,6.529
,,343.087,6.529
,,343.523,6.529
,,343.960,6.529
,,344.396,6.529
,,344.833,6.529
,,345.269,6.529
,,345.706,6.529
,,346.142,6.529
,,346.579,6.529
,,347.015,6.529
,,347.452,6.529
,,347.888,6.529
,,348.325,6.529
,,348.761,6.529
,,349.198,6.529
,,349.634,6.529
,,350.071,6.529
,,350.507,6.529
,,350.944,6.529
,,351.380,6.529
,,351.817,6.529
,,352.253,6.529
,,352.690,6.529
,,353.126,6.529
,,353.563,6.529
,,353.999,6.529
,,354.436,6.529
,,354.872,6.529
,,355.309,6.529
,,355.745,6.529
,,356.182,6.529
,,356.618,6.529
,,357.055,6.529
,,357.491,6.529
,,357.928,6.529
,,358.364,6.529
,,358.801,6.529
,,359.237,6.529
,,359.674,6.529
,,360.110,6.529
,,360.547,6.529
,,360.983,6.529
,,361.420,6.529
,,361.856,6.529
,,362.293,6.529
,,362.729,6.529
,,363.166,6.529
,,363.602,6.529
,,364.039,6.529
,,364.475,6.529
,,364.912,6.529
,,365.348,6.529
,,365.785,6.529
,,366.221,6.529
,,366.658,6.529
,,367.094,6.529
,,367.531,6.529
,,367.967,6.529
,,368.404,6.529
,,368.840,6.529
,,369.277,6.529
,,369.713,6.529
,,370.150,6.529
,,370.586,6.529
,,371.023,6.529
,,371.459,6.529
,,371.896,6.529
,,372.332,6.529
,,372.769,6.529
,,373.205,6.529
,,373.642,6.529
,,374.078,6.529
,,374.515,6.529
,,374.951,6.529
,,375.388,6.529
,,375.824,6.529
,,376.261,6.529
,,376.697,6.529
,,377.134,6.529
,,377.570,6.529
,,378.007,6.529
,,378.443,6.529
,,378.880,6.529
,,379.316,6.529
,,379.753,6.529
,,380.189,6.529
,,380.626,6.529
,,381.062,6.529
,,381.499,6.529
,,381.935,6.529
,,382.372,6.529
,,382.808,6.529
,,383.245,6.529
,,383.681,6.529
,,384.118,6.529
,,384.554,6.529
,,384.991,6.529
,,385.427,6.529
,,385.864,6.529
,,386.300,6.529
,,386.737,6.529
,,387.173,6.529
,,387.610,6.529
,,388.046,6.529
,,388.483,6.529
,,388.919,6.529
,,389.356,6.529
,,389.792,6.529
,,390.229,6.529
,,390.665,6.529
,,391.102,6.529
,,391.538,6.529
,,391.975,6.529
,,392.411,6.529
,,392.848,6.529
,,393.284,6.529
,,393.721,6.529
,,394.157,6.529
,,394.594,6.529
,,395.030,6.529
,,395.467,6.529
,,395.903,6.529
,,396.340,6.529
,,396.776,6.529
,,397.212,6.529
,,397.649,6.529
,,398.086,6.529
,,398.522,6.529
,,398.958,6.529
,,399.395,6.529
,,399.831,6.529
,,400.268,6.529
,,400.704,6.529
,,401.141,6.529
,,401.577,6.529
,,402.014,6.529
,,402.450,6.529
,,402.887,6.529
,,403.323,6.529
,,403.760,6.529
,,404.196,6.529
,,404.633,6.529
,,405.069,6.529
,,405.506,6.529
,,405.942,6.529
,,406.379,6.529
,,406.815,6.529
,,407.252,6.529
,,407.688,6.529
,,408.125,6.529
,,408.561,6.529
,,408.998,6.529
,,409.434,6.529
,,409.871,6.529
,,410.307,6.529
,,410.744,6.529
,,411.180,6.529
,,411.617,6.529
,,412.053,6.529
,,412.490,6.529
,,412.926,6.529
,,413.363,6.529
,,413.799,6.529
,,414.236,6.529
,,414.672,6.529
,,415.109,6.529
,,415.545,6.529
,,415.982,6.529
,,416.418,6.529
,,416.855,6.529
,,417.291,6.529
,,417.728,6.529
,,418.164,6.529
,,418.601,6.529
,,419.037,6.529
,,419.474,6.529
,,419.910,6.529
,,420.347,6.529
,,420.783,6.529
,,421.220,6.529
,,421.656,6.529
,,422.093,6.529
,,422.529,6.529
,,422.966,6.529
,,423.402,6.529
,,423.839,6.529
,,424.275,6.529
,,424.712,6.529
,,425.148,6.529
,,425.585,6.529
,,426.021,6.529
,,426.458,6.529
,,426.894,6.529
,,427.331,6.529
,,427.767,6.529
,,428.204,6.529
,,428.640,6.529
,,429.077,6.529
,,429.513,6.529
,,429.950,6.529
,,430.386,6.529
,,430.823,6.529
,,431.259,6.529
,,431.696,6.529
,,432.132,6.529
,,432.569,6.529
,,433.005,6.529
,,433.442,6.529
,,433.878,6.529
,,434.315,6.529
,,434.751,6.529
,,435.188,6.529
,,435.624,6.529
,,436.061,6.529
